sequence,color_space,umap_components,original_feature_dim,umap_applied,crop_center_ratio,crop_method,experiment_stage,positive_label,negative_label,true_positive,false_positive,true_negative,false_negative,accuracy,num_samples
F_20200220_1_0690_0720,h,43,800,True,0.4,center,umap_color,1,0,136,34,131,29,0.8090909090909091,330
F_20200220_1_0690_0720,h,48,800,True,0.4,center,umap_color,1,0,124,33,132,41,0.7757575757575758,330
F_20200220_1_0690_0720,rgb,3,864,True,0.4,center,umap_color,1,0,132,33,132,33,0.8,330
F_20200220_1_0690_0720,rgb,8,864,True,0.4,center,umap_color,1,0,126,35,130,39,0.7757575757575758,330
F_20200220_1_0690_0720,rgb,13,864,True,0.4,center,umap_color,1,0,139,34,131,26,0.8181818181818182,330
F_20200220_1_0690_0720,rgb,18,864,True,0.4,center,umap_color,1,0,138,32,133,27,0.8212121212121212,330
F_20200220_1_0690_0720,rgb,23,864,True,0.4,center,umap_color,1,0,139,34,131,26,0.8181818181818182,330
F_20200220_1_0690_0720,rgb,28,864,True,0.4,center,umap_color,1,0,137,34,131,28,0.8121212121212121,330
F_20200220_1_0690_0720,rgb,33,864,True,0.4,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,rgb,38,864,True,0.4,center,umap_color,1,0,124,34,131,41,0.7727272727272727,330
F_20200220_1_0690_0720,rgb,43,864,True,0.4,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,rgb,48,864,True,0.4,center,umap_color,1,0,139,32,133,26,0.8242424242424242,330
F_20200220_1_0720_0750,h,3,800,True,0.4,center,umap_color,1,0,108,18,147,57,0.7727272727272727,330
F_20200220_1_0720_0750,h,8,800,True,0.4,center,umap_color,1,0,114,40,125,51,0.7242424242424242,330
F_20200220_1_0720_0750,h,28,800,True,0.4,center,umap_color,1,0,103,19,146,62,0.7545454545454545,330
F_20200220_1_0720_0750,h,18,800,True,0.4,center,umap_color,1,0,104,18,147,61,0.7606060606060606,330
F_20200220_1_0720_0750,h,33,800,True,0.4,center,umap_color,1,0,104,18,147,61,0.7606060606060606,330
F_20200220_1_0720_0750,h,13,800,True,0.4,center,umap_color,1,0,115,38,127,50,0.7333333333333333,330
F_20200220_1_0720_0750,h,38,800,True,0.4,center,umap_color,1,0,112,39,126,53,0.7212121212121212,330
F_20200220_1_0720_0750,h,23,800,True,0.4,center,umap_color,1,0,114,35,130,51,0.7393939393939394,330
F_20200220_1_0720_0750,h,43,800,True,0.4,center,umap_color,1,0,103,17,148,62,0.7606060606060606,330
F_20200220_1_0720_0750,h,48,800,True,0.4,center,umap_color,1,0,104,17,148,61,0.7636363636363637,330
F_20200220_1_0720_0750,rgb,3,864,True,0.4,center,umap_color,1,0,117,40,125,48,0.7333333333333333,330
F_20200220_1_0720_0750,rgb,13,864,True,0.4,center,umap_color,1,0,105,18,147,60,0.7636363636363637,330
F_20200220_1_0720_0750,rgb,8,864,True,0.4,center,umap_color,1,0,113,40,125,52,0.7212121212121212,330
F_20200220_1_0720_0750,rgb,18,864,True,0.4,center,umap_color,1,0,105,18,147,60,0.7636363636363637,330
F_20200220_1_0720_0750,rgb,28,864,True,0.4,center,umap_color,1,0,102,17,148,63,0.7575757575757576,330
F_20200220_1_0720_0750,rgb,23,864,True,0.4,center,umap_color,1,0,115,40,125,50,0.7272727272727273,330
F_20200220_1_0720_0750,rgb,33,864,True,0.4,center,umap_color,1,0,115,38,127,50,0.7333333333333333,330
F_20200220_1_0720_0750,rgb,38,864,True,0.4,center,umap_color,1,0,117,40,125,48,0.7333333333333333,330
F_20200220_1_0720_0750,rgb,43,864,True,0.4,center,umap_color,1,0,114,36,129,51,0.7363636363636363,330
F_20200220_1_0720_0750,rgb,48,864,True,0.4,center,umap_color,1,0,102,18,147,63,0.7545454545454545,330
F_20200220_1_0750_0780,h,8,800,True,0.4,center,umap_color,1,0,130,46,119,35,0.7545454545454545,330
F_20200220_1_0750_0780,h,28,800,True,0.4,center,umap_color,1,0,120,46,119,45,0.7242424242424242,330
F_20200220_1_0750_0780,h,3,800,True,0.4,center,umap_color,1,0,118,46,119,47,0.7181818181818181,330
F_20200220_1_0750_0780,h,23,800,True,0.4,center,umap_color,1,0,134,46,119,31,0.7666666666666667,330
F_20200220_1_0750_0780,h,33,800,True,0.4,center,umap_color,1,0,133,46,119,32,0.7636363636363637,330
F_20200220_1_0750_0780,h,13,800,True,0.4,center,umap_color,1,0,132,46,119,33,0.7606060606060606,330
F_20200220_1_0750_0780,h,18,800,True,0.4,center,umap_color,1,0,132,46,119,33,0.7606060606060606,330
F_20200220_1_0750_0780,h,38,800,True,0.4,center,umap_color,1,0,134,46,119,31,0.7666666666666667,330
F_20200220_1_0750_0780,h,43,800,True,0.4,center,umap_color,1,0,120,46,119,45,0.7242424242424242,330
F_20200220_1_0750_0780,h,48,800,True,0.4,center,umap_color,1,0,132,46,119,33,0.7606060606060606,330
F_20200220_1_0750_0780,rgb,3,864,True,0.4,center,umap_color,1,0,134,48,117,31,0.7606060606060606,330
F_20200220_1_0750_0780,rgb,8,864,True,0.4,center,umap_color,1,0,132,46,119,33,0.7606060606060606,330
F_20200220_1_0750_0780,rgb,13,864,True,0.4,center,umap_color,1,0,119,46,119,46,0.7212121212121212,330
F_20200220_1_0750_0780,rgb,18,864,True,0.4,center,umap_color,1,0,132,46,119,33,0.7606060606060606,330
F_20200220_1_0750_0780,rgb,23,864,True,0.4,center,umap_color,1,0,120,46,119,45,0.7242424242424242,330
F_20200220_1_0750_0780,rgb,28,864,True,0.4,center,umap_color,1,0,119,46,119,46,0.7212121212121212,330
F_20200220_1_0750_0780,rgb,33,864,True,0.4,center,umap_color,1,0,134,46,119,31,0.7666666666666667,330
F_20200220_1_0750_0780,rgb,38,864,True,0.4,center,umap_color,1,0,133,46,119,32,0.7636363636363637,330
F_20200220_1_0750_0780,rgb,43,864,True,0.4,center,umap_color,1,0,121,46,119,44,0.7272727272727273,330
F_20200220_1_0750_0780,rgb,48,864,True,0.4,center,umap_color,1,0,134,46,119,31,0.7666666666666667,330
F_20200220_1_0780_0810,h,3,800,True,0.4,center,umap_color,1,0,49,48,117,116,0.503030303030303,330
F_20200220_1_0780_0810,h,8,800,True,0.4,center,umap_color,1,0,65,63,102,100,0.5060606060606061,330
F_20200220_1_0780_0810,h,13,800,True,0.4,center,umap_color,1,0,99,94,71,66,0.5151515151515151,330
F_20200220_1_0780_0810,h,18,800,True,0.4,center,umap_color,1,0,99,95,70,66,0.5121212121212121,330
F_20200220_1_0780_0810,h,33,800,True,0.4,center,umap_color,1,0,102,96,69,63,0.5181818181818182,330
F_20200220_1_0780_0810,h,28,800,True,0.4,center,umap_color,1,0,114,112,53,51,0.5060606060606061,330
F_20200220_1_0780_0810,h,38,800,True,0.4,center,umap_color,1,0,49,49,116,116,0.5,330
F_20200220_1_0780_0810,h,23,800,True,0.4,center,umap_color,1,0,116,114,51,49,0.5060606060606061,330
F_20200220_1_0780_0810,h,43,800,True,0.4,center,umap_color,1,0,49,48,117,116,0.503030303030303,330
F_20200220_1_0780_0810,h,48,800,True,0.4,center,umap_color,1,0,99,94,71,66,0.5151515151515151,330
F_20200220_1_0780_0810,rgb,3,864,True,0.4,center,umap_color,1,0,96,93,72,69,0.509090909090909,330
F_20200220_1_0780_0810,rgb,8,864,True,0.4,center,umap_color,1,0,100,96,69,65,0.5121212121212121,330
F_20200220_1_0780_0810,rgb,13,864,True,0.4,center,umap_color,1,0,101,94,71,64,0.5212121212121212,330
F_20200220_1_0780_0810,rgb,18,864,True,0.4,center,umap_color,1,0,99,93,72,66,0.5181818181818182,330
F_20200220_1_0780_0810,rgb,23,864,True,0.4,center,umap_color,1,0,100,94,71,65,0.5181818181818182,330
F_20200220_1_0780_0810,rgb,28,864,True,0.4,center,umap_color,1,0,63,60,105,102,0.509090909090909,330
F_20200220_1_0780_0810,rgb,33,864,True,0.4,center,umap_color,1,0,113,109,56,52,0.5121212121212121,330
F_20200220_1_0780_0810,rgb,38,864,True,0.4,center,umap_color,1,0,116,116,49,49,0.5,330
F_20200220_1_0780_0810,rgb,43,864,True,0.4,center,umap_color,1,0,101,94,71,64,0.5212121212121212,330
F_20200220_1_0780_0810,rgb,48,864,True,0.4,center,umap_color,1,0,115,114,51,50,0.503030303030303,330
F_20200220_1_0810_0840,h,3,800,True,0.4,center,umap_color,1,0,59,53,112,106,0.5181818181818182,330
F_20200220_1_0810_0840,h,13,800,True,0.4,center,umap_color,1,0,67,62,103,98,0.5151515151515151,330
F_20200220_1_0810_0840,h,8,800,True,0.4,center,umap_color,1,0,67,61,104,98,0.5181818181818182,330
F_20200220_1_0810_0840,h,18,800,True,0.4,center,umap_color,1,0,68,60,105,97,0.5242424242424243,330
F_20200220_1_0810_0840,h,23,800,True,0.4,center,umap_color,1,0,57,54,111,108,0.509090909090909,330
F_20200220_1_0810_0840,h,28,800,True,0.4,center,umap_color,1,0,52,50,115,113,0.5060606060606061,330
F_20200220_1_0810_0840,h,38,800,True,0.4,center,umap_color,1,0,70,64,101,95,0.5181818181818182,330
F_20200220_1_0810_0840,h,33,800,True,0.4,center,umap_color,1,0,69,63,102,96,0.5181818181818182,330
F_20200220_1_0810_0840,h,43,800,True,0.4,center,umap_color,1,0,67,60,105,98,0.5212121212121212,330
F_20200220_1_0810_0840,rgb,3,864,True,0.4,center,umap_color,1,0,70,63,102,95,0.5212121212121212,330
F_20200220_1_0810_0840,h,48,800,True,0.4,center,umap_color,1,0,54,51,114,111,0.509090909090909,330
F_20200220_1_0810_0840,rgb,8,864,True,0.4,center,umap_color,1,0,69,63,102,96,0.5181818181818182,330
F_20200220_1_0810_0840,rgb,13,864,True,0.4,center,umap_color,1,0,69,63,102,96,0.5181818181818182,330
F_20200220_1_0810_0840,rgb,18,864,True,0.4,center,umap_color,1,0,69,64,101,96,0.5151515151515151,330
F_20200220_1_0810_0840,rgb,23,864,True,0.4,center,umap_color,1,0,68,63,102,97,0.5151515151515151,330
F_20200220_1_0810_0840,rgb,28,864,True,0.4,center,umap_color,1,0,67,63,102,98,0.5121212121212121,330
F_20200220_1_0810_0840,rgb,33,864,True,0.4,center,umap_color,1,0,69,64,101,96,0.5151515151515151,330
F_20200220_1_0810_0840,rgb,43,864,True,0.4,center,umap_color,1,0,69,62,103,96,0.5212121212121212,330
F_20200220_1_0810_0840,rgb,38,864,True,0.4,center,umap_color,1,0,69,64,101,96,0.5151515151515151,330
F_20200220_1_0810_0840,rgb,48,864,True,0.4,center,umap_color,1,0,68,63,102,97,0.5151515151515151,330
F_20200220_1_0840_0870,h,8,800,True,0.4,center,umap_color,1,0,113,91,74,52,0.5666666666666667,330
F_20200220_1_0840_0870,h,13,800,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0840_0870,h,18,800,True,0.4,center,umap_color,1,0,114,91,74,51,0.5696969696969697,330
F_20200220_1_0840_0870,h,3,800,True,0.4,center,umap_color,1,0,114,91,74,51,0.5696969696969697,330
F_20200220_1_0840_0870,h,28,800,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0840_0870,h,33,800,True,0.4,center,umap_color,1,0,113,93,72,52,0.5606060606060606,330
F_20200220_1_0840_0870,h,23,800,True,0.4,center,umap_color,1,0,113,94,71,52,0.5575757575757576,330
F_20200220_1_0840_0870,h,38,800,True,0.4,center,umap_color,1,0,114,95,70,51,0.5575757575757576,330
F_20200220_1_0840_0870,h,43,800,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0840_0870,rgb,3,864,True,0.4,center,umap_color,1,0,111,75,90,54,0.6090909090909091,330
F_20200220_1_0840_0870,h,48,800,True,0.4,center,umap_color,1,0,114,97,68,51,0.5515151515151515,330
F_20200220_1_0840_0870,rgb,8,864,True,0.4,center,umap_color,1,0,114,99,66,51,0.5454545454545454,330
F_20200220_1_0840_0870,rgb,13,864,True,0.4,center,umap_color,1,0,114,91,74,51,0.5696969696969697,330
F_20200220_1_0840_0870,rgb,18,864,True,0.4,center,umap_color,1,0,114,93,72,51,0.5636363636363636,330
F_20200220_1_0840_0870,rgb,23,864,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0840_0870,rgb,28,864,True,0.4,center,umap_color,1,0,114,90,75,51,0.5727272727272728,330
F_20200220_1_0840_0870,rgb,33,864,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0840_0870,rgb,38,864,True,0.4,center,umap_color,1,0,114,93,72,51,0.5636363636363636,330
F_20200220_1_0840_0870,rgb,43,864,True,0.4,center,umap_color,1,0,113,91,74,52,0.5666666666666667,330
F_20200220_1_0840_0870,rgb,48,864,True,0.4,center,umap_color,1,0,114,94,71,51,0.5606060606060606,330
F_20200220_1_0870_0900,h,18,800,True,0.4,center,umap_color,1,0,61,61,104,104,0.5,330
F_20200220_1_0870_0900,h,13,800,True,0.4,center,umap_color,1,0,61,61,104,104,0.5,330
F_20200220_1_0870_0900,h,3,800,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,h,28,800,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,h,23,800,True,0.4,center,umap_color,1,0,106,104,61,59,0.5060606060606061,330
F_20200220_1_0870_0900,h,38,800,True,0.4,center,umap_color,1,0,104,104,61,61,0.5,330
F_20200220_1_0870_0900,h,8,800,True,0.4,center,umap_color,1,0,61,61,104,104,0.5,330
F_20200220_1_0870_0900,h,33,800,True,0.4,center,umap_color,1,0,62,62,103,103,0.5,330
F_20200220_1_0870_0900,h,43,800,True,0.4,center,umap_color,1,0,110,109,56,55,0.503030303030303,330
F_20200220_1_0870_0900,h,48,800,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,rgb,3,864,True,0.4,center,umap_color,1,0,61,61,104,104,0.5,330
F_20200220_1_0870_0900,rgb,8,864,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,rgb,13,864,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,rgb,18,864,True,0.4,center,umap_color,1,0,104,103,62,61,0.503030303030303,330
F_20200220_1_0870_0900,rgb,23,864,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,rgb,28,864,True,0.4,center,umap_color,1,0,105,104,61,60,0.503030303030303,330
F_20200220_1_0870_0900,rgb,33,864,True,0.4,center,umap_color,1,0,107,104,61,58,0.509090909090909,330
F_20200220_1_0870_0900,rgb,38,864,True,0.4,center,umap_color,1,0,106,105,60,59,0.503030303030303,330
F_20200220_1_0870_0900,rgb,43,864,True,0.4,center,umap_color,1,0,57,57,108,108,0.5,330
F_20200220_1_0870_0900,rgb,48,864,True,0.4,center,umap_color,1,0,106,104,61,59,0.5060606060606061,330
F_20200220_1_0000_0030,h,13,800,True,0.6,center,umap_color,1,0,93,73,92,71,0.5623100303951368,329
F_20200220_1_0000_0030,h,3,800,True,0.6,center,umap_color,1,0,94,71,94,70,0.5714285714285714,329
F_20200220_1_0000_0030,h,38,800,True,0.6,center,umap_color,1,0,94,74,91,70,0.5623100303951368,329
F_20200220_1_0000_0030,h,33,800,True,0.6,center,umap_color,1,0,93,74,91,71,0.5592705167173252,329
F_20200220_1_0000_0030,h,8,800,True,0.6,center,umap_color,1,0,94,74,91,70,0.5623100303951368,329
F_20200220_1_0000_0030,h,23,800,True,0.6,center,umap_color,1,0,91,74,91,73,0.5531914893617021,329
F_20200220_1_0000_0030,h,18,800,True,0.6,center,umap_color,1,0,93,74,91,71,0.5592705167173252,329
F_20200220_1_0000_0030,h,28,800,True,0.6,center,umap_color,1,0,93,75,90,71,0.5562310030395137,329
F_20200220_1_0000_0030,h,43,800,True,0.6,center,umap_color,1,0,93,74,91,71,0.5592705167173252,329
F_20200220_1_0000_0030,h,48,800,True,0.6,center,umap_color,1,0,92,74,91,72,0.5562310030395137,329
F_20200220_1_0000_0030,rgb,3,864,True,0.6,center,umap_color,1,0,94,75,90,70,0.5592705167173252,329
F_20200220_1_0000_0030,rgb,8,864,True,0.6,center,umap_color,1,0,91,75,90,73,0.5501519756838906,329
F_20200220_1_0000_0030,rgb,13,864,True,0.6,center,umap_color,1,0,93,72,93,71,0.5653495440729484,329
F_20200220_1_0000_0030,rgb,18,864,True,0.6,center,umap_color,1,0,96,73,92,68,0.5714285714285714,329
F_20200220_1_0000_0030,rgb,23,864,True,0.6,center,umap_color,1,0,92,74,91,72,0.5562310030395137,329
F_20200220_1_0000_0030,rgb,28,864,True,0.6,center,umap_color,1,0,96,75,90,68,0.5653495440729484,329
F_20200220_1_0000_0030,rgb,33,864,True,0.6,center,umap_color,1,0,92,74,91,72,0.5562310030395137,329
F_20200220_1_0000_0030,rgb,38,864,True,0.6,center,umap_color,1,0,92,72,93,72,0.5623100303951368,329
F_20200220_1_0000_0030,rgb,43,864,True,0.6,center,umap_color,1,0,92,74,91,72,0.5562310030395137,329
F_20200220_1_0000_0030,rgb,48,864,True,0.6,center,umap_color,1,0,92,71,94,72,0.5653495440729484,329
F_20200220_1_0030_0060,h,33,800,True,0.6,center,umap_color,1,0,122,106,59,43,0.5484848484848485,330
F_20200220_1_0030_0060,h,8,800,True,0.6,center,umap_color,1,0,116,106,59,49,0.5303030303030303,330
F_20200220_1_0030_0060,h,3,800,True,0.6,center,umap_color,1,0,114,106,59,51,0.5242424242424243,330
F_20200220_1_0030_0060,h,23,800,True,0.6,center,umap_color,1,0,118,106,59,47,0.5363636363636364,330
F_20200220_1_0030_0060,h,13,800,True,0.6,center,umap_color,1,0,114,106,59,51,0.5242424242424243,330
F_20200220_1_0030_0060,h,18,800,True,0.6,center,umap_color,1,0,139,106,59,26,0.6,330
F_20200220_1_0030_0060,h,38,800,True,0.6,center,umap_color,1,0,137,106,59,28,0.593939393939394,330
F_20200220_1_0030_0060,h,28,800,True,0.6,center,umap_color,1,0,112,101,64,53,0.5333333333333333,330
F_20200220_1_0030_0060,h,43,800,True,0.6,center,umap_color,1,0,142,109,56,23,0.6,330
F_20200220_1_0030_0060,rgb,3,864,True,0.6,center,umap_color,1,0,137,106,59,28,0.593939393939394,330
F_20200220_1_0030_0060,h,48,800,True,0.6,center,umap_color,1,0,139,106,59,26,0.6,330
F_20200220_1_0030_0060,rgb,8,864,True,0.6,center,umap_color,1,0,139,106,59,26,0.6,330
F_20200220_1_0030_0060,rgb,13,864,True,0.6,center,umap_color,1,0,115,106,59,50,0.5272727272727272,330
F_20200220_1_0030_0060,rgb,18,864,True,0.6,center,umap_color,1,0,142,110,55,23,0.5969696969696969,330
F_20200220_1_0030_0060,rgb,23,864,True,0.6,center,umap_color,1,0,142,112,53,23,0.5909090909090909,330
F_20200220_1_0030_0060,rgb,28,864,True,0.6,center,umap_color,1,0,115,106,59,50,0.5272727272727272,330
F_20200220_1_0030_0060,rgb,33,864,True,0.6,center,umap_color,1,0,142,108,57,23,0.603030303030303,330
F_20200220_1_0030_0060,rgb,38,864,True,0.6,center,umap_color,1,0,137,106,59,28,0.593939393939394,330
F_20200220_1_0030_0060,rgb,43,864,True,0.6,center,umap_color,1,0,115,106,59,50,0.5272727272727272,330
F_20200220_1_0030_0060,rgb,48,864,True,0.6,center,umap_color,1,0,142,111,54,23,0.593939393939394,330
F_20200220_1_0060_0090,h,18,800,True,0.6,center,umap_color,1,0,113,96,69,52,0.5515151515151515,330
F_20200220_1_0060_0090,h,8,800,True,0.6,center,umap_color,1,0,117,100,65,48,0.5515151515151515,330
F_20200220_1_0060_0090,h,13,800,True,0.6,center,umap_color,1,0,114,100,65,51,0.5424242424242425,330
F_20200220_1_0060_0090,h,33,800,True,0.6,center,umap_color,1,0,114,96,69,51,0.5545454545454546,330
F_20200220_1_0060_0090,h,3,800,True,0.6,center,umap_color,1,0,114,97,68,51,0.5515151515151515,330
F_20200220_1_0060_0090,h,28,800,True,0.6,center,umap_color,1,0,114,96,69,51,0.5545454545454546,330
F_20200220_1_0060_0090,h,38,800,True,0.6,center,umap_color,1,0,117,98,67,48,0.5575757575757576,330
F_20200220_1_0060_0090,h,23,800,True,0.6,center,umap_color,1,0,121,96,69,44,0.5757575757575758,330
F_20200220_1_0060_0090,h,43,800,True,0.6,center,umap_color,1,0,114,97,68,51,0.5515151515151515,330
F_20200220_1_0060_0090,h,48,800,True,0.6,center,umap_color,1,0,121,96,69,44,0.5757575757575758,330
F_20200220_1_0060_0090,rgb,3,864,True,0.6,center,umap_color,1,0,114,95,70,51,0.5575757575757576,330
F_20200220_1_0060_0090,rgb,8,864,True,0.6,center,umap_color,1,0,110,93,72,55,0.5515151515151515,330
F_20200220_1_0060_0090,rgb,13,864,True,0.6,center,umap_color,1,0,114,91,74,51,0.5696969696969697,330
F_20200220_1_0060_0090,rgb,18,864,True,0.6,center,umap_color,1,0,115,94,71,50,0.5636363636363636,330
F_20200220_1_0060_0090,rgb,23,864,True,0.6,center,umap_color,1,0,121,94,71,44,0.5818181818181818,330
F_20200220_1_0060_0090,rgb,28,864,True,0.6,center,umap_color,1,0,120,94,71,45,0.5787878787878787,330
F_20200220_1_0060_0090,rgb,33,864,True,0.6,center,umap_color,1,0,113,92,73,52,0.5636363636363636,330
F_20200220_1_0060_0090,rgb,38,864,True,0.6,center,umap_color,1,0,114,93,72,51,0.5636363636363636,330
F_20200220_1_0060_0090,rgb,43,864,True,0.6,center,umap_color,1,0,119,92,73,46,0.5818181818181818,330
F_20200220_1_0060_0090,rgb,48,864,True,0.6,center,umap_color,1,0,118,94,71,47,0.5727272727272728,330
F_20200220_1_0090_0120,h,3,800,True,0.6,center,umap_color,1,0,68,66,99,97,0.5060606060606061,330
F_20200220_1_0090_0120,h,8,800,True,0.6,center,umap_color,1,0,73,66,99,92,0.5212121212121212,330
F_20200220_1_0090_0120,h,28,800,True,0.6,center,umap_color,1,0,74,66,99,91,0.5242424242424243,330
F_20200220_1_0090_0120,h,23,800,True,0.6,center,umap_color,1,0,77,66,99,88,0.5333333333333333,330
F_20200220_1_0090_0120,h,18,800,True,0.6,center,umap_color,1,0,75,66,99,90,0.5272727272727272,330
F_20200220_1_0090_0120,h,13,800,True,0.6,center,umap_color,1,0,71,66,99,94,0.5151515151515151,330
F_20200220_1_0090_0120,h,33,800,True,0.6,center,umap_color,1,0,70,66,99,95,0.5121212121212121,330
F_20200220_1_0090_0120,h,38,800,True,0.6,center,umap_color,1,0,72,66,99,93,0.5181818181818182,330
F_20200220_1_0090_0120,h,43,800,True,0.6,center,umap_color,1,0,77,66,99,88,0.5333333333333333,330
F_20200220_1_0090_0120,rgb,3,864,True,0.6,center,umap_color,1,0,78,66,99,87,0.5363636363636364,330
F_20200220_1_0090_0120,h,48,800,True,0.6,center,umap_color,1,0,72,66,99,93,0.5181818181818182,330
F_20200220_1_0090_0120,rgb,8,864,True,0.6,center,umap_color,1,0,75,66,99,90,0.5272727272727272,330
F_20200220_1_0090_0120,rgb,13,864,True,0.6,center,umap_color,1,0,70,66,99,95,0.5121212121212121,330
F_20200220_1_0090_0120,rgb,18,864,True,0.6,center,umap_color,1,0,75,66,99,90,0.5272727272727272,330
F_20200220_1_0090_0120,rgb,23,864,True,0.6,center,umap_color,1,0,114,100,65,51,0.5424242424242425,330
F_20200220_1_0090_0120,rgb,28,864,True,0.6,center,umap_color,1,0,75,66,99,90,0.5272727272727272,330
